,File Date,period_start,period_end,days_in_period,District,outcode,lifecycle_status,business_sector,business_count,annual_gross_br,annual_net_br,prorata_net_br
3086,2025-03-01,2024-08-02,2025-03-01,212,Richmondshire,DL9,Closed Business,Retail,59,1810354.4000000001,1723728.0000000002,1001179.0027397262
3087,2025-03-01,2024-08-02,2025-03-01,212,Richmondshire,HG4,Closed Business,Industrial,1,2944.1,0.0,0.0
3088,2025-03-01,2024-08-02,2025-03-01,212,Richmondshire,HG4,Closed Business,Other,1,40237.5,40237.5,23370.821917808218
3089,2025-03-01,2024-08-02,2025-03-01,212,Richmondshire,HG4,Closed Business,Retail,1,9730.5,9730.5,5651.687671232877
3090,2025-03-01,2024-08-02,2025-03-01,212,Richmondshire,LA10,Closed Business,Public & Utilities,3,10379.2,0.0,0.0
3091,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Active,Hospitality,21,93001.125,57572.125,33439.152054794526
3092,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Active,Industrial,2,43290.55,41070.0,23854.35616438356
3093,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Active,Office,1,598.8,0.0,0.0
3094,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Active,Other,1,51.896,0.0,0.0
3095,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Active,Retail,7,31661.55,7609.75,4419.909589041096
3096,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Closed Business,Hospitality,2,13522.9,10479.0,6086.432876712329
3097,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,TS13,Closed Business,Retail,2,22280.35,18837.25,10941.087671232877
3098,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Hospitality,105,1884557.2750000001,1719899.75,998955.4712328768
3099,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Industrial,63,2904182.6,2860071.0,1661191.9232876713
3100,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Leisure,13,219182.7,203688.75,118306.8904109589
3101,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Office,87,767167.14,620655.75,360490.46301369864
3102,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Other,33,417295.135,371080.25,215531.54246575345
3103,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Public & Utilities,11,124279.1,106115.5,61634.20821917809
3104,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Active,Retail,293,3934345.765,3412648.75,1982141.1917808221
3105,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Hospitality,53,608713.525,538242.25,312622.895890411
3106,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Industrial,19,1244552.0,1239562.0,719964.7780821918
3107,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Leisure,9,70034.65,63248.25,36735.9698630137
3108,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Office,41,212698.75,139969.5,81297.35342465753
3109,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Other,28,123030.24900000001,114297.25000000001,66386.34794520549
3110,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Public & Utilities,12,209050.80000000002,195727.5,113682.8219178082
3111,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,Closed Business,Retail,127,1786797.4200000002,1616598.5,938955.8410958905
3112,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,New Opening,Hospitality,8,79141.4,66866.0,23426.34109589041
3113,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,New Opening,Industrial,1,17340.25,17340.25,1900.3013698630136
3114,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,New Opening,Office,9,88250.425,65508.5,28451.725342465754
3115,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,New Opening,Other,1,399.2,0.0,0.0
3116,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO11,New Opening,Retail,14,74637.925,47904.0,15092.015753424657
3117,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Hospitality,81,535201.925,382844.75,222364.62191780822
3118,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Industrial,41,652694.605,601100.5,349132.3452054795
3119,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Leisure,11,193591.5,173881.0,100993.89589041096
3120,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Office,40,182485.48,122470.75,71133.69589041096
3121,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Other,17,282741.92000000004,274343.75,159344.86301369863
3122,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Public & Utilities,15,131062.35,111526.5,64777.035616438356
3123,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Active,Retail,138,1573242.715,1270831.25,738126.6438356165
3124,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Hospitality,23,240682.40000000002,209445.0,121650.24657534248
3125,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Industrial,13,124591.8,104157.75,60497.10410958905
3126,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Leisure,1,13722.5,13722.5,7970.328767123287
3127,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Office,14,38275.795,24575.75,14274.134246575344
3128,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Other,18,33844.675,21706.5,12607.61095890411
3129,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Public & Utilities,6,48378.05,40793.25,23693.613698630135
3130,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,Closed Business,Retail,66,1951887.8250000002,1833038.5000000002,1064668.9369863016
3131,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,New Opening,Hospitality,2,6487.0,0.0,0.0
3132,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,New Opening,Office,1,1210.075,0.0,0.0
3133,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO12,New Opening,Retail,4,42621.325000000004,35797.5,14711.301369863013
3134,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Hospitality,38,476876.80000000005,443219.25,257431.45479452057
3135,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Industrial,8,1068341.6500000001,1052698.0,611430.0712328767
3136,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Leisure,7,38472.9,28567.75,16592.775342465753
3137,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Office,22,103520.045,58507.75,33982.583561643834
3138,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Other,9,35189.48,22455.0,13042.356164383564
3139,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Public & Utilities,4,15818.3,0.0,0.0
3140,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Active,Retail,30,127120.25,46032.75,26736.830136986304
3141,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Closed Business,Hospitality,7,57529.71,53393.0,31011.824657534245
3142,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Closed Business,Industrial,1,19461.0,19461.0,11303.375342465753
3143,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Closed Business,Leisure,1,1621.75,0.0,0.0
3144,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Closed Business,Other,4,84158.832,83451.25,48470.315068493146
3145,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Closed Business,Public & Utilities,5,20608.7,0.0,0.0
3146,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,Closed Business,Retail,4,95918.50000000001,92176.00000000001,53537.84109589042
3147,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,New Opening,Hospitality,2,7984.0,0.0,0.0
3148,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO13,New Opening,Retail,1,3193.6,0.0,0.0
3149,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Hospitality,130,2064244.5000000002,1866640.5000000002,1084185.7150684933
3150,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Industrial,20,299618.77,277298.5,161061.04657534248
3151,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Leisure,7,59430.9,45159.5,26229.627397260272
3152,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Office,22,60566.125,21956.0,12752.52602739726
3153,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Other,7,18026.375,13473.0,7825.413698630136
3154,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Public & Utilities,5,35778.3,31936.0,18549.128767123286
3155,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Active,Retail,67,607918.3250000001,437173.0,253919.6602739726
3156,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Closed Business,Hospitality,11,26908.575,12350.25,7173.295890410959
3157,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Closed Business,Leisure,1,1896.2,0.0,0.0
3158,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Closed Business,Office,1,9855.25,9855.25,5724.145205479452
3159,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Closed Business,Other,4,8363.24,7734.5,4492.367123287671
3160,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Closed Business,Public & Utilities,3,17090.75,13348.25,7752.956164383561
3161,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,Closed Business,Retail,10,64071.6,38922.0,22606.750684931507
3162,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,New Opening,Hospitality,1,1671.65,0.0,0.0
3163,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,New Opening,Other,1,4341.3,0.0,0.0
3164,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO14,New Opening,Retail,7,23253.4,0.0,0.0
3165,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO16,Active,Hospitality,1,835.825,0.0,0.0
3166,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Hospitality,39,338399.15,285580.0,165871.12328767125
3167,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Industrial,97,2477156.725,2349400.25,1364583.1589041096
3168,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Leisure,22,1136233.635,1108357.0000000002,643758.0383561645
3169,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Office,56,337270.925,210487.5,122255.75342465754
3170,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Other,17,585539.5,567949.75,329877.66301369865
3171,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Public & Utilities,21,126755.98,76846.0,44633.84109589041
3172,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Active,Retail,209,2454663.115,2049033.5000000002,1190123.5671232878
3173,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Hospitality,11,80361.455,68862.0,39996.55890410959
3174,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Industrial,6,44660.5,33308.25,19346.161643835618
3175,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Leisure,2,5938.1,0.0,0.0
3176,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Office,7,21057.800000000003,7734.5,4492.367123287671
3177,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Other,2,5324.33,0.0,0.0
3178,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Public & Utilities,2,57269.50000000001,57269.50000000001,33263.38082191781
3179,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,Closed Business,Retail,35,319374.85000000003,255677.5,148503.09589041097
3180,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,New Opening,Hospitality,2,18338.25,18338.25,6416.251369863014
3181,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,New Opening,Industrial,5,216965.0,216965.0,41650.610958904115
3182,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,New Opening,Leisure,1,4840.3,0.0,0.0
3183,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO17,New Opening,Retail,14,104765.05,75723.25,26900.201369863014
3184,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Hospitality,45,739511.6980000001,694837.7250000001,403576.98000000004
3185,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Industrial,32,675583.225,627292.5,364345.23287671234
3186,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Leisure,3,154419.975,152598.625,88632.62602739726
3187,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Office,8,35591.175,15843.25,9202.106849315069
3188,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Other,8,116134.6,113190.5,65743.52328767124
3189,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Public & Utilities,11,51970.85,19461.0,11303.375342465753
3190,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Active,Retail,73,888435.6000000001,760117.75,441493.0493150685
3191,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Hospitality,5,33333.2,18962.0,11013.545205479451
3192,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Industrial,4,50862.3,49265.5,28614.482191780822
3193,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Leisure,1,2495.0,0.0,0.0
3194,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Office,4,8295.875,0.0,0.0
3195,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Other,2,23003.9,21956.0,12752.52602739726
3196,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Public & Utilities,1,0.0,0.0,0.0
3197,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,Closed Business,Retail,14,112582.52500000001,82779.75,48080.293150684935
3198,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,New Opening,Hospitality,3,8682.6,6362.25,2021.9753424657536
3199,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,New Opening,Industrial,1,11477.0,11477.0,2672.72602739726
3200,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,New Opening,Office,1,1047.9,0.0,0.0
3201,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO18,New Opening,Retail,3,10890.675,6487.0,2736.9808219178085
3202,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Hospitality,207,1172653.5250000001,840469.2250000001,488162.9471232877
3203,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Industrial,19,120533.45,95184.25,55285.09863013699
3204,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Leisure,2,21282.35,17090.75,9926.682191780821
3205,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Office,22,97479.65,42165.5,24490.646575342467
3206,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Other,11,241772.475,237518.5,137955.9506849315
3207,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Public & Utilities,20,173007.35,120911.75000000001,70228.19452054796
3208,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Active,Retail,113,688343.55,432132.0,250991.73698630137
3209,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Closed Business,Hospitality,19,174301.725,141355.25,82102.22739726029
3210,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Closed Business,Leisure,1,4990.0,0.0,0.0
3211,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Closed Business,Office,3,8458.05,0.0,0.0
3212,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Closed Business,Other,5,7140.69,0.0,0.0
3213,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Closed Business,Public & Utilities,3,12325.3,0.0,0.0
3214,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,Closed Business,Retail,25,841760.0750000001,808364.5,469515.81917808217
3215,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,New Opening,Hospitality,6,257494.45000000004,248038.40000000002,72701.24
3216,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO21,New Opening,Retail,1,11102.75,11102.75,6174.954109589041
3217,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Hospitality,108,740077.4,572363.5,332441.26575342467
3218,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Industrial,41,703113.0,645852.75,375125.43287671235
3219,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Leisure,2,10154.65,6112.75,3550.419178082192
3220,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Office,17,30012.355,0.0,0.0
3221,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Other,10,239421.30000000002,236327.5,137264.19178082192
3222,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Public & Utilities,8,75062.45000000001,57323.00000000001,33294.454794520556
3223,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Active,Retail,95,587182.95,392672.75,228072.9397260274
3224,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Closed Business,Hospitality,6,37549.75,30314.25,17607.180821917806
3225,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Closed Business,Industrial,4,54890.0,54890.0,31881.315068493153
3226,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Closed Business,Office,1,4740.5,0.0,0.0
3227,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Closed Business,Other,3,7247.975,0.0,0.0
3228,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Closed Business,Public & Utilities,3,10079.8,0.0,0.0
3229,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,Closed Business,Retail,27,401229.5,354573.0,205943.7698630137
3230,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,New Opening,Hospitality,3,12774.4,8233.5,2729.4616438356165
3231,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO22,New Opening,Retail,3,2831.825,0.0,0.0
3232,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO25,Active,Industrial,2,7784.4,0.0,0.0
3233,2025-03-01,2024-08-02,2025-03-01,212,Scarborough,YO25,Active,Retail,5,49014.275,37799.25,21954.632876712327
3234,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Hospitality,10,19695.53,0.0,0.0
3235,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Industrial,32,3266378.0250000004,3245183.0000000005,1884873.4136986302
3236,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Leisure,1,2445.1,0.0,0.0
3237,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Office,3,11349.755,0.0,0.0
3238,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Other,12,403009.75000000006,389412.00000000006,226179.0246575343
3239,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Public & Utilities,10,112235.475,87522.5,50834.98630136986
3240,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Active,Retail,37,384239.925,349646.75,203082.49589041097
3241,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Closed Business,Hospitality,1,6487.0,6487.0,3767.791780821918
3242,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Closed Business,Industrial,7,159363.95,147238.25,85519.20273972602
3243,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Closed Business,Office,1,5239.5,0.0,0.0
3244,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Closed Business,Other,2,25266.865,25074.75,14563.964383561644
3245,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Closed Business,Public & Utilities,5,26546.8,14471.0,8405.073972602739
3246,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,Closed Business,Retail,4,22093.225,15718.5,9129.649315068493
3247,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,New Opening,Industrial,1,10104.75,10104.75,5592.217808219179
3248,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,New Opening,Public & Utilities,1,29137.500000000004,29137.500000000004,12533.116438356165
3249,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN14,New Opening,Retail,1,10104.75,10104.75,3377.478082191781
3250,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN6,Active,Industrial,2,22455.0,16966.0,9854.224657534247
3251,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN6,Active,Leisure,1,4041.9,0.0,0.0
3252,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN6,Active,Office,1,3243.5,0.0,0.0
3253,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN6,Active,Public & Utilities,1,5239.5,0.0,0.0
3254,2025-03-01,2024-08-02,2025-03-01,212,Selby,DN6,Active,Retail,1,2944.1,0.0,0.0
3255,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Hospitality,28,212832.88,164869.0,95759.5287671233
3256,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Industrial,21,2237440.6750000003,2219938.2500000005,1289388.791780822
3257,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Leisure,4,14675.59,0.0,0.0
3258,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Office,54,296116.17,157728.5,91612.1698630137
3259,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Other,9,218161.95,206784.75,120105.11506849315
3260,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Public & Utilities,6,74911.65000000001,62636.25000000001,36380.506849315076
3261,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Active,Retail,74,753187.2050000001,550071.75,319493.7287671233
3262,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Hospitality,2,6412.15,0.0,0.0
3263,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Industrial,5,235771.30000000002,226440.0,131521.31506849316
3264,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Leisure,1,6362.25,6362.25,3695.3342465753426
3265,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Office,14,33894.575,7235.5,4202.536986301369
3266,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Other,1,20708.5,20708.5,12027.950684931508
3267,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Public & Utilities,9,41791.25,9481.0,5506.772602739726
3268,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,Closed Business,Retail,6,86866.55,75040.25,43585.02191780822
3269,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,New Opening,Hospitality,1,1996.0,0.0,0.0
3270,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,New Opening,Office,9,27307.775,6736.5,1107.3698630136985
3271,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS24,New Opening,Retail,1,2694.6,0.0,0.0
3272,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Hospitality,18,131082.23,115204.05,66913.03726027398
3273,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Industrial,82,5490288.475000001,5440500.750000001,3159962.079452055
3274,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Leisure,6,46481.85,42290.25,24563.10410958904
3275,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Office,22,116097.34,80588.5,46807.56712328767
3276,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Other,10,101584.90999999999,88940.25,51658.44657534247
3277,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Public & Utilities,5,180130.75000000003,171772.50000000003,99769.23287671234
3278,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Active,Retail,80,1162660.4000000001,1067675.75,620129.4767123288
3279,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Closed Business,Hospitality,2,30688.5,30688.5,17824.553424657533
3280,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Closed Business,Industrial,25,2588798.2250000006,2576310.7500000005,1496377.7506849316
3281,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Closed Business,Office,2,16916.1,16342.25,9491.93698630137
3282,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Closed Business,Other,1,9231.5,9231.5,5361.857534246576
3283,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Closed Business,Public & Utilities,12,73153.4,43413.0,25215.22191780822
3284,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,Closed Business,Retail,10,220725.40000000002,218180.5,126724.01643835618
3285,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,New Opening,Hospitality,1,7285.4,7285.4,1516.9599999999998
3286,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,New Opening,Industrial,6,89537.05,79332.5,23297.654794520553
3287,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,New Opening,Office,1,2644.7,0.0,0.0
3288,2025-03-01,2024-08-02,2025-03-01,212,Selby,LS25,New Opening,Retail,3,52644.5,52644.5,17122.19383561644
3289,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Hospitality,2,8183.6,5988.0,3477.9616438356165
3290,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Industrial,10,149563.2,146918.5,85333.48493150686
3291,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Leisure,2,3181.125,0.0,0.0
3292,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Office,2,1761.47,0.0,0.0
3293,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Other,4,154921.775,147075.0,85424.38356164383
3294,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Public & Utilities,4,92351.425,91815.0,53328.164383561656
3295,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Active,Retail,14,184356.45,167240.75,97137.09315068493
3296,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Closed Business,Hospitality,1,4491.0,0.0,0.0
3297,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Closed Business,Industrial,3,216063.25000000003,211073.25000000003,122595.96986301371
3298,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Closed Business,Office,1,2944.1,0.0,0.0
3299,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Closed Business,Other,1,4.99,0.0,0.0
3300,2025-03-01,2024-08-02,2025-03-01,212,Selby,WF11,Closed Business,Public & Utilities,3,13972.0,7235.5,4202.536986301369
